rubio	i	0.01190684079623077
rubio	you	0.011160861876916868
rubio	this	0.010618331753779485
rubio	not	0.009634995905592976
rubio	have	0.008685568190102555
rubio	are	0.008617751924710383
rubio	they	0.008516027526622123
rubio	be	0.0074987835457395275
rubio	for	0.007397059147651268
rubio	on	0.007329242882259095
kasich	the	0.0467563017687474
kasich	to	0.03626267875837065
kasich	and	0.03248298516221599
kasich	we	0.02333214803468366
kasich	i	0.021243369994703453
kasich	in	0.020348179406140508
kasich	a	0.018856195091868932
kasich	of	0.0169663482937916
kasich	you	0.016220356136655813
kasich	that	0.01527543273761715
kasich	have	0.011794136004316808
kasich	it	0.010501082931948109
kasich	is	0.010103220448142354
kasich	they	0.00791497678721071
kasich	this	0.007417648682453519
kasich	people	0.0072187174405506415
kasich	with	0.006522458093890573
kasich	on	0.006373259662463416
kasich	what	0.006224061231036258
kasich	but	0.006224061231036258
fiorina	the	0.03575691029741729
fiorina	to	0.02920977432840707
fiorina	and	0.0242994223516494
fiorina	we	0.019798266372954874
fiorina	of	0.019389070374891734
fiorina	a	0.016797495720491856
fiorina	is	0.015160711728239299
fiorina	i	0.015160711728239299
fiorina	in	0.012705535739860465
fiorina	that	0.010795954415565816
fiorina	it	0.010250359751481631
fiorina	have	0.00915917042331326
fiorina	this	0.008886373091271169
fiorina	you	0.006976791766976519
fiorina	for	0.006976791766976519
fiorina	need	0.006022001104829195
fiorina	about	0.005885602438808148
fiorina	our	0.005749203772787102
fiorina	government	0.005612805106766055
fiorina	not	0.005340007774723963
paul	the	0.04032293504259553
paul	to	0.03404503763599495
paul	and	0.021112568978397757
paul	a	0.01910364180828557
paul	i	0.018726967963889535
paul	that	0.01596469310498528
paul	we	0.015713577208721255
paul	of	0.01521134541619321
paul	is	0.014583555675533152
paul	in	0.011570164920364872
paul	you	0.010314585439044757
paul	it	0.009184563905856652
paul	think	0.008682332113328604
paul	have	0.00830565826893257
paul	not	0.007928984424536534
paul	for	0.0075523105801404995
paul	be	0.007050078787612453
paul	but	0.006296731098820383
paul	on	0.005668941358160325
paul	want	0.005041151617500267
carson	the	0.03900691207327032
carson	and	0.03345849825537551
carson	to	0.032911471540935176
carson	that	0.02369016406894099
carson	of	0.021814643905145564
carson	we	0.01954839037389276
carson	you	0.017751016883588808
carson	a	0.01728213684263995
carson	i	0.016266230087250762
carson	is	0.016188083413759283
carson	have	0.011655576351253668
carson	in	0.01142113633077924
carson	people	0.009467469493492336
carson	they	0.009233029473017908
carson	it	0.008842296105560527
carson	know	0.008686002758577574
carson	be	0.007670096003188384
carson	our	0.007279362635731004
carson	do	0.006966775941765099
carson	not	0.006888629268273623
huckabee	the	0.034495373980687215
huckabee	to	0.02467531217206289
huckabee	and	0.02467531217206289
huckabee	that	0.019476455920438247
huckabee	a	0.017936054068105018
huckabee	of	0.017743503836563364
huckabee	we	0.016588202447313443
huckabee	is	0.01081169550106384
huckabee	i	0.010426595037980534
huckabee	this	0.00965639411181392
huckabee	in	0.009078743417188959
huckabee	it	0.008115992259480693
huckabee	you	0.0073457913333140785
huckabee	on	0.006960690870230771
huckabee	not	0.006575590407147464
huckabee	be	0.005997939712522504
huckabee	they	0.005997939712522504
huckabee	have	0.005997939712522504
huckabee	would	0.005612839249439197
huckabee	people	0.005612839249439197
walker	the	0.03264212229371735
walker	to	0.02152675715397251
walker	and	0.02152675715397251
walker	in	0.016339586755424917
walker	we	0.01312848127060974
walker	i	0.01312848127060974
walker	that	0.012881473156393188
walker	a	0.012387456927960084
walker	of	0.010164383900011115
walker	this	0.007941310872062146
walker	on	0.007447294643629043
walker	is	0.007447294643629043
walker	about	0.007447294643629043
walker	you	0.0067062703009793875
walker	it	0.005965245958329731
walker	it's	0.005471229729896627
walker	need	0.004730205387246971
walker	for	0.004730205387246971
walker	that's	0.004730205387246971
walker	do	0.004236189158813867
perry	to	0.00281460883719353
perry	a	0.002136389840279426
perry	going	0.0014581708433653226
perry	but	0.0014581708433653226
perry	no	0.0014581708433653226
perry	we	0.0014581708433653226
perry	is	0.0014581708433653226
perry	clip	0.0014581708433653226
perry	i	0.0014581708433653226
perry	for	0.0014581708433653226
perry	that	0.0014581708433653226
perry	video	0.0014581708433653226
perry	there	0.000779951846451219
perry	up	0.000779951846451219
perry	everything	0.000779951846451219
perry	us	0.000779951846451219
perry	tell	0.000779951846451219
perry	deal	0.000779951846451219
perry	have	0.000779951846451219
perry	our	0.000779951846451219
